中国大陆频道（混合组提取）,#genre#
河南卫视HD,http://107.150.60.122/live/hawshd.m3u8
湖北卫视HD,http://107.150.60.122/live/hbwshd.m3u8
河北卫视HD,http://107.150.60.122/live/hewshd.m3u8
黑龙江卫视HD,http://107.150.60.122/live/hljwshd.m3u8
湖南卫视HD,http://107.150.60.122/live/hnwshd.m3u8
吉林卫视HD,http://107.150.60.122/live/jlwshd.m3u8
江苏卫视HD,http://107.150.60.122/live/jswshd.m3u8
江西卫视HD,http://107.150.60.122/live/jxwshd.m3u8
辽宁卫视HD,http://107.150.60.122/live/lnwshd.m3u8
大湾区卫视,http://107.150.60.122/live/nfws.m3u8
内蒙古卫视,http://107.150.60.122/live/nmgws.m3u8
宁夏卫视,http://107.150.60.122/live/nxws.m3u8
青海卫视,http://107.150.60.122/live/qhws.m3u8
四川卫视HD,http://107.150.60.122/live/scwshd.m3u8
山东卫视HD,http://107.150.60.122/live/sdwshd.m3u8
陕西卫视HD,http://107.150.60.122/live/snwshd.m3u8
三沙卫视,http://107.150.60.122/live/ssws.m3u8
山西卫视HD,http://107.150.60.122/live/sxwshd.m3u8
深圳卫视HD,http://107.150.60.122/live/szwshd.m3u8
天津卫视HD,http://107.150.60.122/live/tjwshd.m3u8
新疆卫视,http://107.150.60.122/live/xjws.m3u8
厦门卫视,http://107.150.60.122/live/xmws.m3u8
云南卫视HD,http://107.150.60.122/live/ynwshd.m3u8
浙江卫视HD,http://107.150.60.122/live/zjwshd.m3u8
CCTV-央视文化精品,http://107.150.60.122/live/ysjp.m3u8
CCTV-卫生健康,http://107.150.60.122/live/wsjk.m3u8
中国教育3,http://107.150.60.122/live/cetv3.m3u8
广东新闻,http://107.150.60.122/live/gdxw.m3u8
广东新闻,http://107.150.60.122/live/gdxwa.m3u8
广东移动,http://107.150.60.122/live/gdyd.m3u8
广东珠江,http://107.150.60.122/live/gdzja.m3u8
广东珠江,http://107.150.60.122/live/gdzj.m3u8
嘉佳卡通,http://107.150.60.122/live/gdjjkt.m3u8
岭南戏曲,http://107.150.60.122/live/gdlnxq.m3u8
广东4K超高清,http://107.150.60.122/live/gdtvs3.m3u8
广东少儿,http://107.150.60.122/live/gdtvs5.m3u8
广东体育,http://107.150.60.122/live/gdty.m3u8
广东民生,http://107.150.60.122/live/gdgg.m3u8
广西影视,http://107.150.60.122/live/gxys.m3u8
广西综艺旅游,http://107.150.60.122/live/gxzy.m3u8
广西都市,http://107.150.60.122/live/gxds.m3u8
广西新闻,http://107.150.60.122/live/gxxw.m3u8
广西国际,http://107.150.60.122/live/gxgj.m3u8
湖北综合,http://107.150.60.122/live/hbzh.m3u8
湖北经视,http://107.150.60.122/live/hbjs.m3u8
湖北影视,http://107.150.60.122/live/hbys.m3u8
湖北教育,http://107.150.60.122/live/hbjy.m3u8
湖北垄上,http://107.150.60.122/live/hbls.m3u8
湖北生活,http://107.150.60.122/live/hbty.m3u8
湖南娱乐,http://107.150.60.122/live/hnyl.m3u8
湖南教育,http://107.150.60.122/live/hnjy.m3u8
吉林都市,http://107.150.60.122/live/jlds.m3u8
吉林综艺文化,http://107.150.60.122/live/jlfz.m3u8
吉林生活,http://107.150.60.122/live/jlsh.m3u8
新疆汉语影视,http://107.150.60.122/live/xjtv6.m3u8
新疆汉语体育健康,http://107.150.60.122/live/xjtv7.m3u8
江西少儿家庭,http://107.150.60.122/live/jxtv6.m3u8
江西新闻频道,http://107.150.60.122/live/jxtv7.m3u8
成龙电影,http://107.150.60.122/live/lbcl.m3u8
周润发电影,http://107.150.60.122/live/lbzrf.m3u8
周星驰电影,http://107.150.60.122/live/lbzxc.m3u8
林正英影院,http://107.150.60.122/live/lblzy.m3u8
CCTV-1HD,http://192.151.150.154/live/cctv1hd.m3u8
CCTV-2HD,http://192.151.150.154/live/cctv2hd.m3u8
CCTV-3HD,http://192.151.150.154/live/cctv3hd.m3u8
CCTV-4HD,http://192.151.150.154/live/cctv4hd.m3u8
CCTV-5HD,http://192.151.150.154/live/cctv5hd.m3u8
CCTV-6HD,http://192.151.150.154/live/cctv6hd.m3u8
CCTV-7HD,http://192.151.150.154/live/cctv7hd.m3u8
CCTV-8HD,http://192.151.150.154/live/cctv8hd.m3u8
CCTV-9HD,http://192.151.150.154/live/cctv9hd.m3u8
CCTV-10HD,http://192.151.150.154/live/cctv10hd.m3u8
CCTV-11HD,http://192.151.150.154/live/cctv11hd.m3u8
CCTV-12HD,http://192.151.150.154/live/cctv12hd.m3u8
CCTV-13HD,http://192.151.150.154/live/cctv13hd.m3u8
CCTV-14HD,http://192.151.150.154/live/cctv14hd.m3u8
CCTV-15HD,http://192.151.150.154/live/cctv15hd.m3u8
CCTV-16HD,http://192.151.150.154/live/cctv16hd.m3u8
CCTV-17HD,http://192.151.150.154/live/cctv17hd.m3u8
CCTV-5+HD,http://192.151.150.154/live/cctv5p.m3u8
CCTV-4K超高清,http://192.151.150.154/live/cctv4k.m3u8
CCTV-8K超高清,http://192.151.150.154/live/cctv8k.m3u8
CHC动作电影,http://192.151.150.154/live/chcdz.m3u8
CHC影迷电影,http://192.151.150.154/live/chchd.m3u8
CHC家庭影院,http://192.151.150.154/live/chcjt.m3u8
重温经典,http://192.151.150.154/live/cwjd.m3u8
CCTV-电视指南,http://192.151.150.154/live/dszn.m3u8
CCTV-第一剧场,http://192.151.150.154/live/dyjc.m3u8
CCTV-风云剧场,http://192.151.150.154/live/fyjc.m3u8
CCTV-风云音乐,http://192.151.150.154/live/fyyy.m3u8
CCTV-风云足球,http://192.151.150.154/live/fyzq.m3u8
CCTV-高尔夫网球,http://192.151.150.154/live/gefwq.m3u8
CCTV-兵器科技,http://192.151.150.154/live/gfjs.m3u8
CCTV-女性时尚,http://192.151.150.154/live/nxss.m3u8
CCTV-世界地理,http://192.151.150.154/live/sjdl.m3u8
CCTV-怀旧剧场,http://192.151.150.154/live/hjjc.m3u8
CCTV-央视台球,http://192.151.150.154/live/ystq.m3u8
中央新影-老故事,http://192.151.150.154/live/lgs.m3u8
中央新影-发现之旅,http://192.151.150.154/live/fxzl.m3u8
国学频道,http://192.151.150.154/live/gxpd.m3u8
天元围棋,http://192.151.150.154/live/gztywq.m3u8
优漫卡通,http://192.151.150.154/live/ymkt.m3u8
北京纪实科教,http://192.151.150.154/live/btv3.m3u8
北京卡酷少儿,http://192.151.150.154/live/btvkk.m3u8
安徽卫视HD,http://192.151.150.154/live/ahwshd.m3u8
北京卫视HD,http://192.151.150.154/live/bjwshd.m3u8
兵团卫视,http://192.151.150.154/live/btws.m3u8
重庆卫视HD,http://192.151.150.154/live/cqwshd.m3u8
东方卫视HD,http://192.151.150.154/live/dfwshd.m3u8
东南卫视HD,http://192.151.150.154/live/dnwshd.m3u8
广东卫视HD,http://192.151.150.154/live/gdwshd.m3u8
甘肃卫视HD,http://192.151.150.154/live/gswshd.m3u8
广西卫视HD,http://192.151.150.154/live/gxwshd.m3u8
贵州卫视HD,http://192.151.150.154/live/gzwshd.m3u8
河南卫视HD,http://192.151.150.154/live/hawshd.m3u8
湖北卫视HD,http://192.151.150.154/live/hbwshd.m3u8
河北卫视HD,http://192.151.150.154/live/hewshd.m3u8
黑龙江卫视HD,http://192.151.150.154/live/hljwshd.m3u8
湖南卫视HD,http://192.151.150.154/live/hnwshd.m3u8
吉林卫视HD,http://192.151.150.154/live/jlwshd.m3u8
江苏卫视HD,http://192.151.150.154/live/jswshd.m3u8
江西卫视HD,http://192.151.150.154/live/jxwshd.m3u8
辽宁卫视HD,http://192.151.150.154/live/lnwshd.m3u8
大湾区卫视,http://192.151.150.154/live/nfws.m3u8
内蒙古卫视,http://192.151.150.154/live/nmgws.m3u8
宁夏卫视,http://192.151.150.154/live/nxws.m3u8
青海卫视,http://192.151.150.154/live/qhws.m3u8
四川卫视HD,http://192.151.150.154/live/scwshd.m3u8
山东卫视HD,http://192.151.150.154/live/sdwshd.m3u8
陕西卫视HD,http://192.151.150.154/live/snwshd.m3u8
三沙卫视,http://192.151.150.154/live/ssws.m3u8
山西卫视HD,http://192.151.150.154/live/sxwshd.m3u8
深圳卫视HD,http://192.151.150.154/live/szwshd.m3u8
天津卫视HD,http://192.151.150.154/live/tjwshd.m3u8
新疆卫视,http://192.151.150.154/live/xjws.m3u8
厦门卫视,http://192.151.150.154/live/xmws.m3u8
云南卫视HD,http://192.151.150.154/live/ynwshd.m3u8
浙江卫视HD,http://192.151.150.154/live/zjwshd.m3u8
CCTV-央视文化精品,http://192.151.150.154/live/ysjp.m3u8
CCTV-卫生健康,http://192.151.150.154/live/wsjk.m3u8
中国教育3,http://192.151.150.154/live/cetv3.m3u8
广东新闻,http://192.151.150.154/live/gdxw.m3u8
广东新闻,http://192.151.150.154/live/gdxwa.m3u8
广东移动,http://192.151.150.154/live/gdyd.m3u8
广东珠江,http://192.151.150.154/live/gdzja.m3u8
广东珠江,http://192.151.150.154/live/gdzj.m3u8
嘉佳卡通,http://192.151.150.154/live/gdjjkt.m3u8
岭南戏曲,http://192.151.150.154/live/gdlnxq.m3u8
广东4K超高清,http://192.151.150.154/live/gdtvs3.m3u8
广东少儿,http://192.151.150.154/live/gdtvs5.m3u8
广东体育,http://192.151.150.154/live/gdty.m3u8
广东民生,http://192.151.150.154/live/gdgg.m3u8
广西影视,http://192.151.150.154/live/gxys.m3u8
广西综艺旅游,http://192.151.150.154/live/gxzy.m3u8
广西都市,http://192.151.150.154/live/gxds.m3u8
广西新闻,http://192.151.150.154/live/gxxw.m3u8
广西国际,http://192.151.150.154/live/gxgj.m3u8
湖北综合,http://192.151.150.154/live/hbzh.m3u8
湖北经视,http://192.151.150.154/live/hbjs.m3u8
湖北影视,http://192.151.150.154/live/hbys.m3u8
湖北教育,http://192.151.150.154/live/hbjy.m3u8
湖北垄上,http://192.151.150.154/live/hbls.m3u8
湖北生活,http://192.151.150.154/live/hbty.m3u8
湖南娱乐,http://192.151.150.154/live/hnyl.m3u8
湖南教育,http://192.151.150.154/live/hnjy.m3u8
吉林都市,http://192.151.150.154/live/jlds.m3u8
吉林综艺文化,http://192.151.150.154/live/jlfz.m3u8
吉林生活,http://192.151.150.154/live/jlsh.m3u8
新疆汉语影视,http://192.151.150.154/live/xjtv6.m3u8
新疆汉语体育健康,http://192.151.150.154/live/xjtv7.m3u8
江西少儿家庭,http://192.151.150.154/live/jxtv6.m3u8
江西新闻频道,http://192.151.150.154/live/jxtv7.m3u8
成龙电影,http://192.151.150.154/live/lbcl.m3u8
周润发电影,http://192.151.150.154/live/lbzrf.m3u8
周星驰电影,http://192.151.150.154/live/lbzxc.m3u8
林正英影院,http://192.151.150.154/live/lblzy.m3u8
CCTV-1HD,http://198.204.228.26/live/cctv1hd.m3u8
CCTV-2HD,http://198.204.228.26/live/cctv2hd.m3u8
CCTV-3HD,http://198.204.228.26/live/cctv3hd.m3u8
CCTV-4HD,http://198.204.228.26/live/cctv4hd.m3u8
CCTV-5HD,http://198.204.228.26/live/cctv5hd.m3u8
CCTV-6HD,http://198.204.228.26/live/cctv6hd.m3u8
CCTV-7HD,http://198.204.228.26/live/cctv7hd.m3u8
CCTV-8HD,http://198.204.228.26/live/cctv8hd.m3u8
CCTV-9HD,http://198.204.228.26/live/cctv9hd.m3u8
CCTV-10HD,http://198.204.228.26/live/cctv10hd.m3u8
CCTV-11HD,http://198.204.228.26/live/cctv11hd.m3u8
CCTV-12HD,http://198.204.228.26/live/cctv12hd.m3u8
CCTV-13HD,http://198.204.228.26/live/cctv13hd.m3u8
CCTV-14HD,http://198.204.228.26/live/cctv14hd.m3u8
CCTV-15HD,http://198.204.228.26/live/cctv15hd.m3u8
CCTV-16HD,http://198.204.228.26/live/cctv16hd.m3u8
CCTV-17HD,http://198.204.228.26/live/cctv17hd.m3u8
CCTV-5+HD,http://198.204.228.26/live/cctv5p.m3u8
CCTV-4K超高清,http://198.204.228.26/live/cctv4k.m3u8
CCTV-8K超高清,http://198.204.228.26/live/cctv8k.m3u8
CHC动作电影,http://198.204.228.26/live/chcdz.m3u8
CHC影迷电影,http://198.204.228.26/live/chchd.m3u8
CHC家庭影院,http://198.204.228.26/live/chcjt.m3u8
重温经典,http://198.204.228.26/live/cwjd.m3u8
CCTV-电视指南,http://198.204.228.26/live/dszn.m3u8
CCTV-第一剧场,http://198.204.228.26/live/dyjc.m3u8
CCTV-风云剧场,http://198.204.228.26/live/fyjc.m3u8
CCTV-风云音乐,http://198.204.228.26/live/fyyy.m3u8
CCTV-风云足球,http://198.204.228.26/live/fyzq.m3u8
CCTV-高尔夫网球,http://198.204.228.26/live/gefwq.m3u8
CCTV-兵器科技,http://198.204.228.26/live/gfjs.m3u8
CCTV-女性时尚,http://198.204.228.26/live/nxss.m3u8
CCTV-世界地理,http://198.204.228.26/live/sjdl.m3u8
CCTV-怀旧剧场,http://198.204.228.26/live/hjjc.m3u8
CCTV-央视台球,http://198.204.228.26/live/ystq.m3u8
中央新影-老故事,http://198.204.228.26/live/lgs.m3u8
中央新影-发现之旅,http://198.204.228.26/live/fxzl.m3u8
国学频道,http://198.204.228.26/live/gxpd.m3u8
天元围棋,http://198.204.228.26/live/gztywq.m3u8
优漫卡通,http://198.204.228.26/live/ymkt.m3u8
北京纪实科教,http://198.204.228.26/live/btv3.m3u8
北京卡酷少儿,http://198.204.228.26/live/btvkk.m3u8
安徽卫视HD,http://198.204.228.26/live/ahwshd.m3u8
北京卫视HD,http://198.204.228.26/live/bjwshd.m3u8
兵团卫视,http://198.204.228.26/live/btws.m3u8
重庆卫视HD,http://198.204.228.26/live/cqwshd.m3u8
东方卫视HD,http://198.204.228.26/live/dfwshd.m3u8
东南卫视HD,http://198.204.228.26/live/dnwshd.m3u8
广东卫视HD,http://198.204.228.26/live/gdwshd.m3u8
甘肃卫视HD,http://198.204.228.26/live/gswshd.m3u8
广西卫视HD,http://198.204.228.26/live/gxwshd.m3u8
贵州卫视HD,http://198.204.228.26/live/gzwshd.m3u8
河南卫视HD,http://198.204.228.26/live/hawshd.m3u8
湖北卫视HD,http://198.204.228.26/live/hbwshd.m3u8
河北卫视HD,http://198.204.228.26/live/hewshd.m3u8
黑龙江卫视HD,http://198.204.228.26/live/hljwshd.m3u8
湖南卫视HD,http://198.204.228.26/live/hnwshd.m3u8
吉林卫视HD,http://198.204.228.26/live/jlwshd.m3u8
江苏卫视HD,http://198.204.228.26/live/jswshd.m3u8
江西卫视HD,http://198.204.228.26/live/jxwshd.m3u8
辽宁卫视HD,http://198.204.228.26/live/lnwshd.m3u8
大湾区卫视,http://198.204.228.26/live/nfws.m3u8
内蒙古卫视,http://198.204.228.26/live/nmgws.m3u8
宁夏卫视,http://198.204.228.26/live/nxws.m3u8
青海卫视,http://198.204.228.26/live/qhws.m3u8
四川卫视HD,http://198.204.228.26/live/scwshd.m3u8
山东卫视HD,http://198.204.228.26/live/sdwshd.m3u8
陕西卫视HD,http://198.204.228.26/live/snwshd.m3u8
三沙卫视,http://198.204.228.26/live/ssws.m3u8
山西卫视HD,http://198.204.228.26/live/sxwshd.m3u8
深圳卫视HD,http://198.204.228.26/live/szwshd.m3u8
天津卫视HD,http://198.204.228.26/live/tjwshd.m3u8
新疆卫视,http://198.204.228.26/live/xjws.m3u8
厦门卫视,http://198.204.228.26/live/xmws.m3u8
云南卫视HD,http://198.204.228.26/live/ynwshd.m3u8
浙江卫视HD,http://198.204.228.26/live/zjwshd.m3u8
CCTV-央视文化精品,http://198.204.228.26/live/ysjp.m3u8
CCTV-卫生健康,http://198.204.228.26/live/wsjk.m3u8
中国教育3,http://198.204.228.26/live/cetv3.m3u8
广东新闻,http://198.204.228.26/live/gdxw.m3u8
广东新闻,http://198.204.228.26/live/gdxwa.m3u8
广东移动,http://198.204.228.26/live/gdyd.m3u8
广东珠江,http://198.204.228.26/live/gdzja.m3u8
广东珠江,http://198.204.228.26/live/gdzj.m3u8
嘉佳卡通,http://198.204.228.26/live/gdjjkt.m3u8
岭南戏曲,http://198.204.228.26/live/gdlnxq.m3u8
广东4K超高清,http://198.204.228.26/live/gdtvs3.m3u8
广东少儿,http://198.204.228.26/live/gdtvs5.m3u8
广东体育,http://198.204.228.26/live/gdty.m3u8
广东民生,http://198.204.228.26/live/gdgg.m3u8
广西影视,http://198.204.228.26/live/gxys.m3u8
广西综艺旅游,http://198.204.228.26/live/gxzy.m3u8
广西都市,http://198.204.228.26/live/gxds.m3u8
广西新闻,http://198.204.228.26/live/gxxw.m3u8
广西国际,http://198.204.228.26/live/gxgj.m3u8
湖北综合,http://198.204.228.26/live/hbzh.m3u8
湖北经视,http://198.204.228.26/live/hbjs.m3u8
湖北影视,http://198.204.228.26/live/hbys.m3u8
湖北教育,http://198.204.228.26/live/hbjy.m3u8
湖北垄上,http://198.204.228.26/live/hbls.m3u8
湖北生活,http://198.204.228.26/live/hbty.m3u8
湖南娱乐,http://198.204.228.26/live/hnyl.m3u8
湖南教育,http://198.204.228.26/live/hnjy.m3u8
吉林都市,http://198.204.228.26/live/jlds.m3u8
吉林综艺文化,http://198.204.228.26/live/jlfz.m3u8
吉林生活,http://198.204.228.26/live/jlsh.m3u8
新疆汉语影视,http://198.204.228.26/live/xjtv6.m3u8
新疆汉语体育健康,http://198.204.228.26/live/xjtv7.m3u8
江西少儿家庭,http://198.204.228.26/live/jxtv6.m3u8
江西新闻频道,http://198.204.228.26/live/jxtv7.m3u8
成龙电影,http://198.204.228.26/live/lbcl.m3u8
周润发电影,http://198.204.228.26/live/lbzrf.m3u8
周星驰电影,http://198.204.228.26/live/lbzxc.m3u8
林正英影院,http://198.204.228.26/live/lblzy.m3u8
央视频5,#genre#
CCTV-1,http://bztv.tvbus.cc:8081/cdnlive/cctv1.m3u8
CCTV-2,http://bztv.tvbus.cc:8081/cdnlive/cctv2.m3u8
CCTV-3,http://bztv.tvbus.cc:8081/cdnlive/cctv3.m3u8
CCTV-4,http://bztv.tvbus.cc:8081/cdnlive/cctv4.m3u8
CCTV-5,http://bztv.tvbus.cc:8081/cdnlive/cctv5.m3u8
CCTV-6,http://bztv.tvbus.cc:8081/cdnlive/cctv6.m3u8
CCTV-7,http://bztv.tvbus.cc:8081/cdnlive/cctv7.m3u8
CCTV-8,http://bztv.tvbus.cc:8081/cdnlive/cctv8.m3u8
CCTV-9,http://bztv.tvbus.cc:8081/cdnlive/cctv9.m3u8
CCTV-10,http://bztv.tvbus.cc:8081/cdnlive/cctv10.m3u8
CCTV-11,http://bztv.tvbus.cc:8081/cdnlive/cctv11.m3u8
CCTV-12,http://bztv.tvbus.cc:8081/cdnlive/cctv12.m3u8
CCTV-13,http://bztv.tvbus.cc:8081/cdnlive/cctv13.m3u8
CCTV-14,http://bztv.tvbus.cc:8081/cdnlive/cctv14.m3u8
CCTV-15,http://bztv.tvbus.cc:8081/cdnlive/cctv15.m3u8
CCTV-16,http://bztv.tvbus.cc:8081/cdnlive/cctv16.m3u8
CCTV-17,http://bztv.tvbus.cc:8081/cdnlive/cctv17.m3u8
CCTV-5+,http://bztv.tvbus.cc:8081/cdnlive/cctv5p.m3u8
CCTV-电视指南,http://bztv.tvbus.cc:8081/cdnlive/dszn.m3u8
CCTV-第一剧场,http://bztv.tvbus.cc:8081/cdnlive/dyjc.m3u8
CCTV-风云剧场,http://bztv.tvbus.cc:8081/cdnlive/fyjc.m3u8
CCTV-风云音乐,http://bztv.tvbus.cc:8081/cdnlive/fyyy.m3u8
CCTV-风云足球,http://bztv.tvbus.cc:8081/cdnlive/fyzq.m3u8
CCTV-高尔夫网球,http://bztv.tvbus.cc:8081/cdnlive/gefwq.m3u8
CCTV-兵器科技,http://bztv.tvbus.cc:8081/cdnlive/gfjs.m3u8
CCTV-女性时尚,http://bztv.tvbus.cc:8081/cdnlive/nxss.m3u8
CCTV-世界地理,http://bztv.tvbus.cc:8081/cdnlive/sjdl.m3u8
CCTV-怀旧剧场,http://bztv.tvbus.cc:8081/cdnlive/hjjc.m3u8
CCTV-央视台球,http://bztv.tvbus.cc:8081/cdnlive/ystq.m3u8
CCTV-央视文化精品,http://bztv.tvbus.cc:8081/cdnlive/ysjp.m3u8
CCTV-卫生健康,http://bztv.tvbus.cc:8081/cdnlive/wsjk.m3u8
安徽卫视,http://bztv.tvbus.cc:8081/cdnlive/ahws.m3u8
北京卫视,http://bztv.tvbus.cc:8081/cdnlive/bjws.m3u8
兵团卫视,http://bztv.tvbus.cc:8081/cdnlive/btws.m3u8
重庆卫视,http://bztv.tvbus.cc:8081/cdnlive/cqws.m3u8
东方卫视,http://bztv.tvbus.cc:8081/cdnlive/dfws.m3u8
东南卫视,http://bztv.tvbus.cc:8081/cdnlive/dnws.m3u8
广东卫视,http://bztv.tvbus.cc:8081/cdnlive/gdws.m3u8
甘肃卫视,http://bztv.tvbus.cc:8081/cdnlive/gsws.m3u8
广西卫视,http://bztv.tvbus.cc:8081/cdnlive/gxws.m3u8
贵州卫视,http://bztv.tvbus.cc:8081/cdnlive/gzws.m3u8
河南卫视,http://bztv.tvbus.cc:8081/cdnlive/haws.m3u8
湖北卫视,http://bztv.tvbus.cc:8081/cdnlive/hbws.m3u8
河北卫视,http://bztv.tvbus.cc:8081/cdnlive/hews.m3u8
黑龙江卫视,http://bztv.tvbus.cc:8081/cdnlive/hljws.m3u8
湖南卫视,http://bztv.tvbus.cc:8081/cdnlive/hnws.m3u8
吉林卫视,http://bztv.tvbus.cc:8081/cdnlive/jlws.m3u8
江苏卫视,http://bztv.tvbus.cc:8081/cdnlive/jsws.m3u8
江西卫视,http://bztv.tvbus.cc:8081/cdnlive/jxws.m3u8
辽宁卫视,http://bztv.tvbus.cc:8081/cdnlive/lnws.m3u8
大湾区卫视,http://bztv.tvbus.cc:8081/cdnlive/nfws.m3u8
内蒙古卫视,http://bztv.tvbus.cc:8081/cdnlive/nmgws.m3u8
宁夏卫视,http://bztv.tvbus.cc:8081/cdnlive/nxws.m3u8
青海卫视,http://bztv.tvbus.cc:8081/cdnlive/qhws.m3u8
四川卫视,http://bztv.tvbus.cc:8081/cdnlive/scws.m3u8
山东卫视,http://bztv.tvbus.cc:8081/cdnlive/sdws.m3u8
陕西卫视,http://bztv.tvbus.cc:8081/cdnlive/snws.m3u8
三沙卫视,http://bztv.tvbus.cc:8081/cdnlive/ssws.m3u8
山西卫视,http://bztv.tvbus.cc:8081/cdnlive/sxws.m3u8
深圳卫视,http://bztv.tvbus.cc:8081/cdnlive/szws.m3u8
天津卫视,http://bztv.tvbus.cc:8081/cdnlive/tjws.m3u8
新疆卫视,http://bztv.tvbus.cc:8081/cdnlive/xjws.m3u8
厦门卫视,http://bztv.tvbus.cc:8081/cdnlive/xmws.m3u8
云南卫视,http://bztv.tvbus.cc:8081/cdnlive/ynws.m3u8
浙江卫视,http://bztv.tvbus.cc:8081/cdnlive/zjws.m3u8
央视频6,#genre#
CCTV-1综合,http://173.208.212.130:8181/720p/cctv1.m3u8
CCTV-2财经,http://173.208.212.130:8181/720p/cctv2.m3u8
CCTV-3综艺,http://173.208.212.130:8181/720p/cctv3.m3u8
CCTV-4中文国际,http://173.208.212.130:8181/720p/cctv4.m3u8
CCTV-5体育,http://173.208.212.130:8181/720p/cctv5.m3u8
CCTV-6电影,http://173.208.212.130:8181/720p/cctv6.m3u8
CCTV-7国防军事,http://173.208.212.130:8181/720p/cctv7.m3u8
CCTV-8电视剧,http://173.208.212.130:8181/720p/cctv8.m3u8
CCTV-9纪录,http://173.208.212.130:8181/720p/cctv9.m3u8
CCTV-10科教,http://173.208.212.130:8181/720p/cctv10.m3u8
CCTV-11戏曲,http://173.208.212.130:8181/720p/cctv11.m3u8
CCTV-12社会与法,http://173.208.212.130:8181/720p/cctv12.m3u8
CCTV-13新闻,http://173.208.212.130:8181/720p/cctv13.m3u8
CCTV-14少儿,http://173.208.212.130:8181/720p/cctv14.m3u8
CCTV-15音乐,http://173.208.212.130:8181/720p/cctv15.m3u8
CCTV-16奥林匹克,http://173.208.212.130:8181/720p/cctv16.m3u8
CCTV-17农业农村,http://173.208.212.130:8181/720p/cctv17.m3u8
CCTV-5+HD,http://173.208.212.130:8181/720p/cctv5p.m3u8
CCTV-4K超高清,http://173.208.212.130:8181/720p/cctv4k.m3u8
CCTV-8K超高清,http://173.208.212.130:8181/720p/cctv8k.m3u8
CCTV-第一剧场,http://173.208.212.130:8181/720p/dyjc.m3u8
CCTV-风云剧场,http://173.208.212.130:8181/720p/fyjc.m3u8
CCTV-怀旧剧场,http://173.208.212.130:8181/720p/hjjc.m3u8
CCTV-兵器科技,http://173.208.212.130:8181/720p/gfjs.m3u8
CCTV-女性时尚,http://173.208.212.130:8181/720p/nxss.m3u8
CCTV-世界地理,http://173.208.212.130:8181/720p/sjdl.m3u8
CCTV-卫生健康,http://173.208.212.130:8181/720p/wsjk.m3u8
CCTV-央视文化精品,http://173.208.212.130:8181/720p/ysjp.m3u8
CCTV-风云音乐,http://173.208.212.130:8181/720p/fyyy.m3u8
CCTV-央视台球,http://173.208.212.130:8181/720p/ystq.m3u8
CCTV-风云足球,http://173.208.212.130:8181/720p/fyzq.m3u8
CCTV-高尔夫网球,http://173.208.212.130:8181/720p/gefwq.m3u8
CCTV-1综合,http://173.208.212.130:8181/1080p/cctv1.m3u8
CCTV-2财经,http://173.208.212.130:8181/1080p/cctv2.m3u8
CCTV-3综艺,http://173.208.212.130:8181/1080p/cctv3.m3u8
CCTV-4中文国际,http://173.208.212.130:8181/1080p/cctv4.m3u8
CCTV-5体育,http://173.208.212.130:8181/1080p/cctv5.m3u8
CCTV-6电影,http://173.208.212.130:8181/1080p/cctv6.m3u8
CCTV-7国防军事,http://173.208.212.130:8181/1080p/cctv7.m3u8
CCTV-8电视剧,http://173.208.212.130:8181/1080p/cctv8.m3u8
CCTV-9纪录,http://173.208.212.130:8181/1080p/cctv9.m3u8
CCTV-10科教,http://173.208.212.130:8181/1080p/cctv10.m3u8
CCTV-11戏曲,http://173.208.212.130:8181/1080p/cctv11.m3u8
CCTV-12社会与法,http://173.208.212.130:8181/1080p/cctv12.m3u8
CCTV-13新闻,http://173.208.212.130:8181/1080p/cctv13.m3u8
CCTV-14少儿,http://173.208.212.130:8181/1080p/cctv14.m3u8
CCTV-15音乐,http://173.208.212.130:8181/1080p/cctv15.m3u8
CCTV-16奥林匹克,http://173.208.212.130:8181/1080p/cctv16.m3u8
CCTV-17农业农村,http://173.208.212.130:8181/1080p/cctv17.m3u8
CCTV-5+HD,http://173.208.212.130:8181/1080p/cctv5p.m3u8
湖南卫视,http://173.208.212.130:8181/720p/hnws.m3u8
湖南卫视,http://173.208.212.130:8181/1080p/hnws.m3u8
河北卫视,http://173.208.212.130:8181/720p/hews.m3u8
山东卫视,http://173.208.212.130:8181/720p/sdws.m3u8
天津卫视,http://173.208.212.130:8181/720p/tjws.m3u8
东方卫视,http://173.208.212.130:8181/720p/dfws.m3u8
深圳卫视,http://173.208.212.130:8181/720p/szws.m3u8
安徽卫视,http://173.208.212.130:8181/720p/ahws.m3u8
北京卫视,http://173.208.212.130:8181/720p/bjws.m3u8
